UUID,Name,Category,Conformity,Laenderkennung,Declaration owner,Registrierungsnummer,Bezugsgroesse,Bezugseinheit,Flaechengewicht (kg/m2),Rohdichte (kg/m3),Schichtdicke (m),Laengengewicht (kg/m),Stueckgewicht (kg),Umrechungsfaktor auf 1kg,biogener Kohlenstoffgehalt in kg,Modul,GWPtotal,GWPbiogenic,GWPfossil
0076d763-304a-4d3c-8773-e767c8a56cf9,REGUPOL rolls and sheets,'Kunststoffe' / 'Bodenbeläge' / 'Gummi-/Kautschuk-Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',DE,REGUPOL BSW GmbH,EPD-REG-20230194-IBC1-DE,1,qm,0.88,,0.001,,,,,A1,0.324791563925589,-0.0050340591687111,0.329716486406194
0076d763-304a-4d3c-8773-e767c8a56cf9,REGUPOL rolls and sheets,'Kunststoffe' / 'Bodenbeläge' / 'Gummi-/Kautschuk-Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',DE,REGUPOL BSW GmbH,EPD-REG-20230194-IBC1-DE,1,qm,0.88,,0.001,,,,,A2,0.036303887317551,-0.0005054315423827,0.0364761371370089
0076d763-304a-4d3c-8773-e767c8a56cf9,REGUPOL rolls and sheets,'Kunststoffe' / 'Bodenbeläge' / 'Gummi-/Kautschuk-Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',DE,REGUPOL BSW GmbH,EPD-REG-20230194-IBC1-DE,1,qm,0.88,,0.001,,,,,A3,0.011435337323728,2.4784656502e-06,0.0114311972580052
0076d763-304a-4d3c-8773-e767c8a56cf9,REGUPOL rolls and sheets,'Kunststoffe' / 'Bodenbeläge' / 'Gummi-/Kautschuk-Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',DE,REGUPOL BSW GmbH,EPD-REG-20230194-IBC1-DE,1,qm,0.88,,0.001,,,,,A5,0.0207750556475565,0.0021237902306221,0.0186508571804589
0076d763-304a-4d3c-8773-e767c8a56cf9,REGUPOL rolls and sheets,'Kunststoffe' / 'Bodenbeläge' / 'Gummi-/Kautschuk-Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',DE,REGUPOL BSW GmbH,EPD-REG-20230194-IBC1-DE,1,qm,0.88,,0.001,,,,,C2,0.0087734889738725,-3.19001281255e-05,0.0087531705262001
0076d763-304a-4d3c-8773-e767c8a56cf9,REGUPOL rolls and sheets,'Kunststoffe' / 'Bodenbeläge' / 'Gummi-/Kautschuk-Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',DE,REGUPOL BSW GmbH,EPD-REG-20230194-IBC1-DE,1,qm,0.88,,0.001,,,,,C3,1.11950375273483,0.69335751574714,0.426124073694961
17563d7b-443c-4c1b-84f9-27026241c0b9,ArmaPET® Eco50,'Dämmstoffe' / 'Polyethylen' / 'Schaum','DIN EN 15804+A2' / 'ISO 14025',RER,Armacell International S.A.,EPD-ARM-20220389-IBA1-EN,1,m3,,50.0,,,,,,A1-A3,34.7902,-5.38,39.65
17563d7b-443c-4c1b-84f9-27026241c0b9,ArmaPET® Eco50,'Dämmstoffe' / 'Polyethylen' / 'Schaum','DIN EN 15804+A2' / 'ISO 14025',RER,Armacell International S.A.,EPD-ARM-20220389-IBA1-EN,1,m3,,50.0,,,,,,A4,1.978,0.0,1.96
17563d7b-443c-4c1b-84f9-27026241c0b9,ArmaPET® Eco50,'Dämmstoffe' / 'Polyethylen' / 'Schaum','DIN EN 15804+A2' / 'ISO 14025',RER,Armacell International S.A.,EPD-ARM-20220389-IBA1-EN,1,m3,,50.0,,,,,,A5,6.220846,5.38,0.841
17563d7b-443c-4c1b-84f9-27026241c0b9,ArmaPET® Eco50,'Dämmstoffe' / 'Polyethylen' / 'Schaum','DIN EN 15804+A2' / 'ISO 14025',RER,Armacell International S.A.,EPD-ARM-20220389-IBA1-EN,1,m3,,50.0,,,,,,C1,0.05440584,0.0,0.0544
17563d7b-443c-4c1b-84f9-27026241c0b9,ArmaPET® Eco50,'Dämmstoffe' / 'Polyethylen' / 'Schaum','DIN EN 15804+A2' / 'ISO 14025',RER,Armacell International S.A.,EPD-ARM-20220389-IBA1-EN,1,m3,,50.0,,,,,,C2,0.1877,0.0,0.186
17563d7b-443c-4c1b-84f9-27026241c0b9,ArmaPET® Eco50,'Dämmstoffe' / 'Polyethylen' / 'Schaum','DIN EN 15804+A2' / 'ISO 14025',RER,Armacell International S.A.,EPD-ARM-20220389-IBA1-EN,1,m3,,50.0,,,,,,C3,1.63115,0.0,1.63
17563d7b-443c-4c1b-84f9-27026241c0b9,ArmaPET® Eco50,'Dämmstoffe' / 'Polyethylen' / 'Schaum','DIN EN 15804+A2' / 'ISO 14025',RER,Armacell International S.A.,EPD-ARM-20220389-IBA1-EN,1,m3,,50.0,,,,,,C4,5.96000748,0.0,5.96
3271e27b-6d0c-4cd3-bebe-fe3ed5778660,Design flooring Modular ONE Hydron,'Kunststoffe' / 'Bodenbeläge' / 'PVC-Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Parador GmbH,EPD-PAR-20210321-IBC1-DE,1,qm,7.129,,0.0055,,,,,A1-A3,11.5,-0.127,11.61
3271e27b-6d0c-4cd3-bebe-fe3ed5778660,Design flooring Modular ONE Hydron,'Kunststoffe' / 'Bodenbeläge' / 'PVC-Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Parador GmbH,EPD-PAR-20210321-IBC1-DE,1,qm,7.129,,0.0055,,,,,A4,0.3983,0.0,0.3951
3271e27b-6d0c-4cd3-bebe-fe3ed5778660,Design flooring Modular ONE Hydron,'Kunststoffe' / 'Bodenbeläge' / 'PVC-Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Parador GmbH,EPD-PAR-20210321-IBC1-DE,1,qm,7.129,,0.0055,,,,,A5,0.1747,0.127,0.04766
3271e27b-6d0c-4cd3-bebe-fe3ed5778660,Design flooring Modular ONE Hydron,'Kunststoffe' / 'Bodenbeläge' / 'PVC-Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Parador GmbH,EPD-PAR-20210321-IBC1-DE,1,qm,7.129,,0.0055,,,,,C1,0.0,0.0,0.0
3271e27b-6d0c-4cd3-bebe-fe3ed5778660,Design flooring Modular ONE Hydron,'Kunststoffe' / 'Bodenbeläge' / 'PVC-Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Parador GmbH,EPD-PAR-20210321-IBC1-DE,1,qm,7.129,,0.0055,,,,,C2,0.0487,0.0,0.04831
3271e27b-6d0c-4cd3-bebe-fe3ed5778660,Design flooring Modular ONE Hydron,'Kunststoffe' / 'Bodenbeläge' / 'PVC-Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Parador GmbH,EPD-PAR-20210321-IBC1-DE,1,qm,7.129,,0.0055,,,,,C3,10.36,0.0,10.36
3271e27b-6d0c-4cd3-bebe-fe3ed5778660,Design flooring Modular ONE Hydron,'Kunststoffe' / 'Bodenbeläge' / 'PVC-Bodenbeläge','DIN EN 15804+A2' / 'ISO 14025',RER,Parador GmbH,EPD-PAR-20210321-IBC1-DE,1,qm,7.129,,0.0055,,,,,C4,0.0,0.0,0.0
87482767-02eb-4bf7-96fa-c61e6c4fe2cd,Wallcoverings on non-woven base,'Beschichtungen' / 'Innenbeschichtungen' / 'Wand- und Deckenbeläge','DIN EN 15804+A2' / 'ISO 14025',GLO,IGI - The Global Wallcoverings Association,EPD-IGI-20230435-IBG1-EN,1,qm,0.178,,0.001,,,5.631,,A1-A3,0.178654169151132,-0.145475830848868,0.327
87482767-02eb-4bf7-96fa-c61e6c4fe2cd,Wallcoverings on non-woven base,'Beschichtungen' / 'Innenbeschichtungen' / 'Wand- und Deckenbeläge','DIN EN 15804+A2' / 'ISO 14025',GLO,IGI - The Global Wallcoverings Association,EPD-IGI-20230435-IBG1-EN,1,qm,0.178,,0.001,,,5.631,,A4,0.0340571,0.0,0.034
87482767-02eb-4bf7-96fa-c61e6c4fe2cd,Wallcoverings on non-woven base,'Beschichtungen' / 'Innenbeschichtungen' / 'Wand- und Deckenbeläge','DIN EN 15804+A2' / 'ISO 14025',GLO,IGI - The Global Wallcoverings Association,EPD-IGI-20230435-IBG1-EN,1,qm,0.178,,0.001,,,5.631,,A5,0.0174844029891136,0.0133933129891136,0.00409
87482767-02eb-4bf7-96fa-c61e6c4fe2cd,Wallcoverings on non-woven base,'Beschichtungen' / 'Innenbeschichtungen' / 'Wand- und Deckenbeläge','DIN EN 15804+A2' / 'ISO 14025',GLO,IGI - The Global Wallcoverings Association,EPD-IGI-20230435-IBG1-EN,1,qm,0.178,,0.001,,,5.631,,C1,2.660889e-05,0.0,2.66e-05
87482767-02eb-4bf7-96fa-c61e6c4fe2cd,Wallcoverings on non-woven base,'Beschichtungen' / 'Innenbeschichtungen' / 'Wand- und Deckenbeläge','DIN EN 15804+A2' / 'ISO 14025',GLO,IGI - The Global Wallcoverings Association,EPD-IGI-20230435-IBG1-EN,1,qm,0.178,,0.001,,,5.631,,C2,0.0014836,0.0,0.00147
87482767-02eb-4bf7-96fa-c61e6c4fe2cd,Wallcoverings on non-woven base,'Beschichtungen' / 'Innenbeschichtungen' / 'Wand- und Deckenbeläge','DIN EN 15804+A2' / 'ISO 14025',GLO,IGI - The Global Wallcoverings Association,EPD-IGI-20230435-IBG1-EN,1,qm,0.178,,0.001,,,5.631,,C3,0.229529753258883,0.130326583258883,0.0992
87482767-02eb-4bf7-96fa-c61e6c4fe2cd,Wallcoverings on non-woven base,'Beschichtungen' / 'Innenbeschichtungen' / 'Wand- und Deckenbeläge','DIN EN 15804+A2' / 'ISO 14025',GLO,IGI - The Global Wallcoverings Association,EPD-IGI-20230435-IBG1-EN,1,qm,0.178,,0.001,,,5.631,,C4,0.0019690766008708,0.0017559346008708,0.000213
c8940440-0aa0-44c4-9ce8-2701bc0c7456,Vinyl wallcoverings on cellulose fibre base,'Beschichtungen' / 'Innenbeschichtungen' / 'Wand- und Deckenbeläge','DIN EN 15804+A2' / 'ISO 14025',GLO,IGI - The Global Wallcoverings Association,EPD-IGI-20230437-IBG1-EN,1,qm,0.251,,0.001,,,3.982,,A1-A3,0.390025807343278,-0.127684192656722,0.52
c8940440-0aa0-44c4-9ce8-2701bc0c7456,Vinyl wallcoverings on cellulose fibre base,'Beschichtungen' / 'Innenbeschichtungen' / 'Wand- und Deckenbeläge','DIN EN 15804+A2' / 'ISO 14025',GLO,IGI - The Global Wallcoverings Association,EPD-IGI-20230437-IBG1-EN,1,qm,0.251,,0.001,,,3.982,,A4,0.0477945,0.0,0.0477
c8940440-0aa0-44c4-9ce8-2701bc0c7456,Vinyl wallcoverings on cellulose fibre base,'Beschichtungen' / 'Innenbeschichtungen' / 'Wand- und Deckenbeläge','DIN EN 15804+A2' / 'ISO 14025',GLO,IGI - The Global Wallcoverings Association,EPD-IGI-20230437-IBG1-EN,1,qm,0.251,,0.001,,,3.982,,A5,0.0335097829274829,0.0268277129274829,0.00668
c8940440-0aa0-44c4-9ce8-2701bc0c7456,Vinyl wallcoverings on cellulose fibre base,'Beschichtungen' / 'Innenbeschichtungen' / 'Wand- und Deckenbeläge','DIN EN 15804+A2' / 'ISO 14025',GLO,IGI - The Global Wallcoverings Association,EPD-IGI-20230437-IBG1-EN,1,qm,0.251,,0.001,,,3.982,,C1,2.660889e-05,0.0,2.66e-05
c8940440-0aa0-44c4-9ce8-2701bc0c7456,Vinyl wallcoverings on cellulose fibre base,'Beschichtungen' / 'Innenbeschichtungen' / 'Wand- und Deckenbeläge','DIN EN 15804+A2' / 'ISO 14025',GLO,IGI - The Global Wallcoverings Association,EPD-IGI-20230437-IBG1-EN,1,qm,0.251,,0.001,,,3.982,,C2,0.0021092,0.0,0.00209
c8940440-0aa0-44c4-9ce8-2701bc0c7456,Vinyl wallcoverings on cellulose fibre base,'Beschichtungen' / 'Innenbeschichtungen' / 'Wand- und Deckenbeläge','DIN EN 15804+A2' / 'ISO 14025',GLO,IGI - The Global Wallcoverings Association,EPD-IGI-20230437-IBG1-EN,1,qm,0.251,,0.001,,,3.982,,C3,0.354873379729239,0.100856479729239,0.254
c8940440-0aa0-44c4-9ce8-2701bc0c7456,Vinyl wallcoverings on cellulose fibre base,'Beschichtungen' / 'Innenbeschichtungen' / 'Wand- und Deckenbeläge','DIN EN 15804+A2' / 'ISO 14025',GLO,IGI - The Global Wallcoverings Association,EPD-IGI-20230437-IBG1-EN,1,qm,0.251,,0.001,,,3.982,,C4,0.0,0.0,0.0
e156c1e1-bd4c-4b09-9435-f14649651242,Vinyl wallcoverings on woven textile backing,'Beschichtungen' / 'Innenbeschichtungen' / 'Wand- und Deckenbeläge','DIN EN 15804+A2' / 'ISO 14025',GLO,IGI - The Global Wallcoverings Association,EPD-IGI-20230436-IBG1-EN,1,qm,0.512,,0.001,,,1.953,,A1-A3,1.50956313241275,-0.0107718675872508,1.52
e156c1e1-bd4c-4b09-9435-f14649651242,Vinyl wallcoverings on woven textile backing,'Beschichtungen' / 'Innenbeschichtungen' / 'Wand- und Deckenbeläge','DIN EN 15804+A2' / 'ISO 14025',GLO,IGI - The Global Wallcoverings Association,EPD-IGI-20230436-IBG1-EN,1,qm,0.512,,0.001,,,1.953,,A4,0.20103,0.0,0.2
e156c1e1-bd4c-4b09-9435-f14649651242,Vinyl wallcoverings on woven textile backing,'Beschichtungen' / 'Innenbeschichtungen' / 'Wand- und Deckenbeläge','DIN EN 15804+A2' / 'ISO 14025',GLO,IGI - The Global Wallcoverings Association,EPD-IGI-20230436-IBG1-EN,1,qm,0.512,,0.001,,,1.953,,A5,0.0163190335716595,0.0104188335716595,0.00589
e156c1e1-bd4c-4b09-9435-f14649651242,Vinyl wallcoverings on woven textile backing,'Beschichtungen' / 'Innenbeschichtungen' / 'Wand- und Deckenbeläge','DIN EN 15804+A2' / 'ISO 14025',GLO,IGI - The Global Wallcoverings Association,EPD-IGI-20230436-IBG1-EN,1,qm,0.512,,0.001,,,1.953,,C1,2.66089e-05,0.0,2.66e-05
e156c1e1-bd4c-4b09-9435-f14649651242,Vinyl wallcoverings on woven textile backing,'Beschichtungen' / 'Innenbeschichtungen' / 'Wand- und Deckenbeläge','DIN EN 15804+A2' / 'ISO 14025',GLO,IGI - The Global Wallcoverings Association,EPD-IGI-20230436-IBG1-EN,1,qm,0.512,,0.001,,,1.953,,C2,0.0041075,0.0,0.00407
e156c1e1-bd4c-4b09-9435-f14649651242,Vinyl wallcoverings on woven textile backing,'Beschichtungen' / 'Innenbeschichtungen' / 'Wand- und Deckenbeläge','DIN EN 15804+A2' / 'ISO 14025',GLO,IGI - The Global Wallcoverings Association,EPD-IGI-20230436-IBG1-EN,1,qm,0.512,,0.001,,,1.953,,C3,0.0274544240155913,0.0003530340155913,0.0271
e156c1e1-bd4c-4b09-9435-f14649651242,Vinyl wallcoverings on woven textile backing,'Beschichtungen' / 'Innenbeschichtungen' / 'Wand- und Deckenbeläge','DIN EN 15804+A2' / 'ISO 14025',GLO,IGI - The Global Wallcoverings Association,EPD-IGI-20230436-IBG1-EN,1,qm,0.512,,0.001,,,1.953,,C4,0.0302232,0.0,0.0302
a55f7fef-ada2-4aa1-9e69-a3c5e8154d97,Insulating profile - Ensinger GmbH - insulbar RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.3,,,,,,A1-A3,0.81,0.0129,0.8
a55f7fef-ada2-4aa1-9e69-a3c5e8154d97,Insulating profile - Ensinger GmbH - insulbar RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.3,,,,,,A4,,,
a55f7fef-ada2-4aa1-9e69-a3c5e8154d97,Insulating profile - Ensinger GmbH - insulbar RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.3,,,,,,A5,,,
a55f7fef-ada2-4aa1-9e69-a3c5e8154d97,Insulating profile - Ensinger GmbH - insulbar RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.3,,,,,,B1,,,
a55f7fef-ada2-4aa1-9e69-a3c5e8154d97,Insulating profile - Ensinger GmbH - insulbar RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.3,,,,,,B2,,,
a55f7fef-ada2-4aa1-9e69-a3c5e8154d97,Insulating profile - Ensinger GmbH - insulbar RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.3,,,,,,B3,,,
a55f7fef-ada2-4aa1-9e69-a3c5e8154d97,Insulating profile - Ensinger GmbH - insulbar RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.3,,,,,,B4,,,
a55f7fef-ada2-4aa1-9e69-a3c5e8154d97,Insulating profile - Ensinger GmbH - insulbar RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.3,,,,,,B5,,,
a55f7fef-ada2-4aa1-9e69-a3c5e8154d97,Insulating profile - Ensinger GmbH - insulbar RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.3,,,,,,B6,,,
a55f7fef-ada2-4aa1-9e69-a3c5e8154d97,Insulating profile - Ensinger GmbH - insulbar RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.3,,,,,,B7,,,
a55f7fef-ada2-4aa1-9e69-a3c5e8154d97,Insulating profile - Ensinger GmbH - insulbar RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.3,,,,,,C1,0.0,0.0,0.0
a55f7fef-ada2-4aa1-9e69-a3c5e8154d97,Insulating profile - Ensinger GmbH - insulbar RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.3,,,,,,C2,0.00802,-2.94e-05,0.008
a55f7fef-ada2-4aa1-9e69-a3c5e8154d97,Insulating profile - Ensinger GmbH - insulbar RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.3,,,,,,C3,0.84,0.00109,0.84
a55f7fef-ada2-4aa1-9e69-a3c5e8154d97,Insulating profile - Ensinger GmbH - insulbar RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.3,,,,,,C4,0.000729,-2.49e-05,0.000752
e0d39b76-1643-4e06-ab2c-99de3a51ef45,Insulating profile - Ensinger GmbH - insulbar LI-RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.0,,,,,,A1-A3,0.99,0.0185,0.97
e0d39b76-1643-4e06-ab2c-99de3a51ef45,Insulating profile - Ensinger GmbH - insulbar LI-RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.0,,,,,,A4,,,
e0d39b76-1643-4e06-ab2c-99de3a51ef45,Insulating profile - Ensinger GmbH - insulbar LI-RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.0,,,,,,A5,,,
e0d39b76-1643-4e06-ab2c-99de3a51ef45,Insulating profile - Ensinger GmbH - insulbar LI-RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.0,,,,,,B1,,,
e0d39b76-1643-4e06-ab2c-99de3a51ef45,Insulating profile - Ensinger GmbH - insulbar LI-RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.0,,,,,,B2,,,
e0d39b76-1643-4e06-ab2c-99de3a51ef45,Insulating profile - Ensinger GmbH - insulbar LI-RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.0,,,,,,B3,,,
e0d39b76-1643-4e06-ab2c-99de3a51ef45,Insulating profile - Ensinger GmbH - insulbar LI-RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.0,,,,,,B4,,,
e0d39b76-1643-4e06-ab2c-99de3a51ef45,Insulating profile - Ensinger GmbH - insulbar LI-RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.0,,,,,,B5,,,
e0d39b76-1643-4e06-ab2c-99de3a51ef45,Insulating profile - Ensinger GmbH - insulbar LI-RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.0,,,,,,B6,,,
e0d39b76-1643-4e06-ab2c-99de3a51ef45,Insulating profile - Ensinger GmbH - insulbar LI-RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.0,,,,,,B7,,,
e0d39b76-1643-4e06-ab2c-99de3a51ef45,Insulating profile - Ensinger GmbH - insulbar LI-RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.0,,,,,,C1,0.0,0.0,0.0
e0d39b76-1643-4e06-ab2c-99de3a51ef45,Insulating profile - Ensinger GmbH - insulbar LI-RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.0,,,,,,C2,0.00802,-2.94e-05,0.008
e0d39b76-1643-4e06-ab2c-99de3a51ef45,Insulating profile - Ensinger GmbH - insulbar LI-RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.0,,,,,,C3,2.24,0.00123,2.24
e0d39b76-1643-4e06-ab2c-99de3a51ef45,Insulating profile - Ensinger GmbH - insulbar LI-RE made of TECATHERM 66 GF RE,'Komponenten von Fenstern und Vorhangfassaden' / 'Dichtungskomponenten / -materialien' / 'Dichtprofile','EN 15804+A2',DE,Ensinger GmbH,EPD-IBP-14.2,1,kg,,1.0,,,,,,C4,0.000729,-2.49e-05,0.000752
b009bb3b-544a-4811-bbe8-7c33afd1cf57,Windows - Solarlux GmbH - Glass folding wall system (SL320) Highline,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,29.04,,,,,,,A1-A3,142.23,0.11,142.73
b009bb3b-544a-4811-bbe8-7c33afd1cf57,Windows - Solarlux GmbH - Glass folding wall system (SL320) Highline,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,29.04,,,,,,,A4,5.69,-0.0791,5.71
b009bb3b-544a-4811-bbe8-7c33afd1cf57,Windows - Solarlux GmbH - Glass folding wall system (SL320) Highline,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,29.04,,,,,,,A5,1.65,1.1,0.55
b009bb3b-544a-4811-bbe8-7c33afd1cf57,Windows - Solarlux GmbH - Glass folding wall system (SL320) Highline,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,29.04,,,,,,,B1,,,
b009bb3b-544a-4811-bbe8-7c33afd1cf57,Windows - Solarlux GmbH - Glass folding wall system (SL320) Highline,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,29.04,,,,,,,B2,,,
b009bb3b-544a-4811-bbe8-7c33afd1cf57,Windows - Solarlux GmbH - Glass folding wall system (SL320) Highline,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,29.04,,,,,,,B3,,,
b009bb3b-544a-4811-bbe8-7c33afd1cf57,Windows - Solarlux GmbH - Glass folding wall system (SL320) Highline,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,29.04,,,,,,,B4,,,
b009bb3b-544a-4811-bbe8-7c33afd1cf57,Windows - Solarlux GmbH - Glass folding wall system (SL320) Highline,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Metallfenster','EN 15804+A2',DE,Solarlux GmbH,EPD-SGS-63.0,1,qm,29.04,,,,,,,B5,,,
