UUID,Name,Category,Conformity,Laenderkennung,Declaration owner,Registrierungsnummer,Bezugsgroesse,Bezugseinheit,Flaechengewicht (kg/m2),Rohdichte (kg/m3),Schichtdicke (m),Laengengewicht (kg/m),Stueckgewicht (kg),Umrechungsfaktor auf 1kg,biogener Kohlenstoffgehalt in kg,GWPtotal (A1),GWPtotal (A1-A3),GWPtotal (A2),GWPtotal (A3),GWPtotal (A4),GWPtotal (A5),GWPtotal (B1),GWPtotal (B2),GWPtotal (B3),GWPtotal (B4),GWPtotal (B5),GWPtotal (B6),GWPtotal (B7),GWPtotal (C1),GWPtotal (C2),GWPtotal (C3),GWPtotal (C4),GWPbiogenic,GWPfossil
8ac5659c-5918-41bb-966d-91efdd6c4e50,1.2.04Expanded clay sand,'Mineralische Baustoffe' / 'Zuschläge' / 'Blähton','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,0.375054687500534,,,,,,,,,,,,,,,,0.0009016535413939,0.373917012007909
b822aa09-3cb6-49a3-98f6-a3ebf325a70b,1.3.02. Plan bricks (filled with polystyrene),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Ziegel','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,605.0,,,,,,,284.238532665967,,,,,,,,,,,,0.187347904622156,2.3033214703431,148.193298765487,,0.6251548420508248,433.6260252497422
ee6d9736-2ddd-4d2d-acc1-3ea1031c1f9e,1.3.11. Roof tiles (concrete),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Dachsteine','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,42.0,,,,,,,,12.9764874268639,,,,,-3.17135,,,,,,,0.0136839410272466,0.195107042506955,1.72178214150435,,0.0133746648521347,11.674141650915702
b3bb06b1-fefb-4e57-99ee-aa113000343b,1.3.16. Glass reinforcement grid,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Glasbausteine','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,0.16,,,,,,,,0.720700944548454,,,,,,,,,,,,,0.0007417097062758,,0.003455214387811,0.014863118023706,0.7097454997152517
5908f568-29cd-4387-9816-d3cb1b2cc577,1.4.05. Dispersion-based tile adhesives,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Kleber und Klebemörtel','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,2.48650079040985,,,,,,,,,,,,,0.0049952480850378,,0.38617793646501,0.02718980939661403,2.848115224023537
625ab4fe-4c34-4f60-8259-3bc8ebdd119a,1.4.05. Epoxy resin mortar,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Kleber und Klebemörtel','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,4.98360507176902,,,,,,,,,,,,0.0002140344497957,0.0050307207478338,1.65389911497542,,0.07088862061889598,6.127851869995997
c5151e24-55fa-4748-862f-855ab913470f,1.4.05. Fibre-reinforced filling compound,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Kleber und Klebemörtel','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,1.6,,,,,,,,0.621139486602524,,,,,,,,,,,,,0.0046454057739751,,0.0181214037455734,0.0010833307004134,0.6415896399184926
29e0729d-13dd-496c-9f91-99d60b45c4e4,1m² of Type II technical textile,'Kunststoffe' / 'Folien und Vliese' / 'Technische Textilien','DIN EN 15804+A2' / 'ISO 14025',RER,Sioen Industries NV,EPD-SIO-20220324-IBJ1-EN,1,qm,0.9,,0.00075,,,,,4.1347022,,0.118021358389,0.40368482531687,0.177829176624,,,,,,,,,,0.0118552781082,,2.1316253643,0.00023076969304999806,6.847264432999999
33c70403-553e-442c-ac5b-0ee86cceffd6,2.10.01 Loose wood-fiber insulation,'Dämmstoffe' / 'Holzfasern' / 'Holzfaserdämmplatte','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,70.0,,,,,,,-60.0543568455016,,,,,,,,,,,,,0.238416080681426,122.496504914942,,12.974665097725264,49.46928410257528
121c71e8-0f4c-4529-b72e-331198d15f0f,2.2.01. EPS rigid foam insulation,'Dämmstoffe' / 'Expandiertes Polystyrol (EPS)' / 'EPS weiß','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,25.0,,,,,,,86.9290183109761,,,,,,,,,,,,,0.106502270002909,92.2861460834834,,0.4929675750887424,178.78667309268195
414d0e5b-7628-466c-89d3-56e107b60aa6,2.20.01. Aerated concrete mineral insulation board,'Dämmstoffe' / 'Calciumsilikat / Calcium-Silikathydrat' / 'Porenbeton','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,115.0,,,,,,,174.482984638655,,,,,-13.0453125,,,,,,,0.0376194724254038,0.502838034389113,6.06519292788518,,0.2190303244375753,167.66574243856934
e45e2b55-a8c4-4037-bc7d-e3718c4e28f3,2.23.01. Straw insulation,'Dämmstoffe' / 'Stroh' / 'Strohballen','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m3,,100.0,,,,,,,-98.0263313955383,,,,,,,,,,,,,0.340594400973465,148.118321259293,,-0.007225382661033564,50.13675051804516
852b71e6-404e-4056-b87f-34686f292adc,"2.24.01. Vacuum panel, unlaminated",'Dämmstoffe' / 'Siliziumdioxid-basiert' / 'Vakuumisolationspaneele','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,4.5,,,,,,,,69.0633594261551,,,,,,,,,,,,,0.020904325982888,,0.29608003235508,0.221914401667034,69.11567872775309
efb296ec-9a09-4344-99c7-faa3cc805541,2.25.01. Load-bearing thermal insulation elements,'Dämmstoffe' / 'Dämmelemente' / 'Tragende Wärmedämmelemente','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,m,,,,11.86,,,,,25.8767852774852,,,,,,,,,,,,0.0037703148120452,0.0520346481762219,2.14677214134063,,0.0866380223378986,27.96085465249088
bfa45a2b-0f25-4dea-b550-50f3d49a548f,2.7.01. Melamine-coated lightweight board,'Dämmstoffe' / 'Holzwolleplatten' / 'Holzwolleleichtbauplatten','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,643.0,,,,,,,-1.16120589258234,,,,,,,,,,,,,0.0034059440097346,1.6220622858361,,0.0029479413454294168,0.4596823686789809
27f20dc1-5529-4194-8a06-1ae5b7ba6a51,3- and 5-layer solid wood panel (German average),'Holz' / 'Holzwerkstoffe' / '3- und 5-Schichtplatten','EN 15804+A2' / 'EN 16485',DE,Thünen-Institut für Holzforschung,,1,m3,,510.45,,,,,219.94,-765.101206465038,-659.019306912183,31.4204872054904,74.6614123473641,,0.871073597886697,,,,,,,,,0.672474121243366,816.387139937468,,-806.428333333333,306.3204071655647
591b693f-8cfe-41fc-877d-68c730d9c31d,3.2.09. Wood Plastic Composite (WPC) decking board,'Holz' / 'Holzwerkstoffe' / 'Wood-Plastic-Composites','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,18.36,,,,,,,,4.50669299121237,,,,,,,,,,,,9.67739062103e-05,0.0742426868968915,43.1847691448445,,0.09621694826786964,47.619065689206714
14286caa-6bc1-4aa0-93d6-22d0f5b21195,3.3.01. Laminate (DPL),'Holz' / 'Holzböden' / 'Laminat','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,7.09,,,,,,,,-1.31587311577057,,,,,,,,,,,,,0.0285164139774637,10.4185547663814,,0.025130736547671617,9.089985050090423
d9bfad25-c581-4fe3-b5e3-171ddb59c808,4.3.03 Aluminium die-cast parts,'Metalle' / 'Aluminium' / 'Gussteile aus Aluminium','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,2700.0,,,,,,,11.358921627559,,,,,,,,,,,,,0.0042600908001163,0.0,,0.0531809228883869,11.307740114360655
44eada3f-2004-48b9-8152-22cd045bc3cf,5.1.01. Dispersion plaster,'Beschichtungen' / 'Grundierungen' / 'Grundierungen Farben und Putze','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,0.864588279255607,,,,,,,,,,,,,0.0046386016971493,,0.0298275810703452,0.0036856123301620006,0.8938469620704173
85c48e5f-299c-463b-9aaf-da332a29dfe0,5.3.01. Plastic-modified bitumen thick coating,'Beschichtungen' / 'Bituminöse Anstriche' / 'Bitumenbeschichtungen','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,1.18894570273893,,,,,,,,,,,,7.41221708105e-05,0.0045056952993437,1.81739435560536,,0.006027037020899,3.003293260797271
e23fcf3f-c4a6-4e45-a97b-e5db88aa5fa0,"5.8.02. Polyurethane-based reactive resin, aqueous, solvent-free",'Beschichtungen' / 'Reaktionsharze' / 'Reaktionsharze auf PU-Basis','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,4.6960620679006,,,,,,,,,,,,0.0001383613855131,0.0042542164450073,1.46330663808182,,0.0105410954128226,6.149278836459519
2fbd1f22-2a0d-4dfb-bfa6-52a861d320f2,"6.2.02. Tufted carpet tiles (PA 6), LC3",'Kunststoffe' / 'Bodenbeläge' / 'Gummi-/Kautschuk-Bodenbeläge','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,4.8,,,,,,,,16.0419976644871,,,,,,,,,,,,0.0008955201379455,0.0240942023659943,7.33914158863002,,0.027753577761071,23.36932925016901
a632df4b-08f4-4b10-95bc-73e92d7255b6,6.4.02. Polypropylene plastic profile with glass fibre components,'Kunststoffe' / 'Profile' / 'Kunststoffprofile elastisch','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,2.70889350517785,,,,,,,,,,,,9.06418972636e-05,0.0040038467630018,2.46074805606474,,0.0416255819325174,5.130582012256604
2ad6cb2d-b8f4-49c0-8fa2-c24410927fb5,6.7.07. Polysulphide-based sealant,'Kunststoffe' / 'Dichtmassen' / 'Polysulfid','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,kg,,,,,,,,,3.96131653381134,,,,,,,,,,,,,0.0042322339038566,,0.0265680038717033,0.0200178233283996,3.9696674930434463
15d41442-f7d9-46fb-9de4-0c7e68a88f69,7.6.01. Sectional garage door,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Stahl','EN 15804+A2 (EF 3.1)',DE,Sphera Solutions GmbH,,1,qm,10.9,,,,,,,,35.5080919097102,,,,,,,,,,,,1.35026212957e-05,0.0379543285274585,2.27982614724071,,0.0288084621404254,37.772769624741684
bbb23637-b4d8-4082-bb0a-f0e1710b9d28,76/105 Group door wooden with 17.5 kg wood frame,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Holz','EN 15804+A2' / 'ISO 14025',RER,SIA ARBO Windows,EPD-ArboWindows-243-EN,1,qm,42.12,,0.105,,,,,12.5,,4.69,16.3,,,,,,,,,,0.0,0.633,29.8,1.66,6.1532420000000005,59.481500000000004
007c726a-b8ee-4b80-a57a-6c4fd54a0c17,76/105 Group door wooden with 17.5 kg wood frame with aluminium cladding,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Holz','EN 15804+A2' / 'ISO 14025',RER,SIA ARBO Windows,EPD-ArboWindows-243-EN,1,qm,44.07,,0.105,,,,,54.7,,5.48,19.1,,,,,,,,,,0.0,0.648,30.7,1.66,6.264189,105.8213
221c969d-bd9f-42d4-976b-6ff3f19bf957,76/105 Group door wooden with 22.5 kg wood frame,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Holz','EN 15804+A2' / 'ISO 14025',RER,SIA ARBO Windows,EPD-ArboWindows-243-EN,1,qm,47.12,,0.115,,,,,5.33,,4.91,16.3,,,,,,,,,,0.0,0.733,37.6,2.09,5.9833779999999965,60.943599999999996
7aa41d88-c83b-49bb-8acb-aa219cdeb224,76/105 Group door wooden with 22.5 kg wood frame with aluminium cladding,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Holz','EN 15804+A2' / 'ISO 14025',RER,SIA ARBO Windows,EPD-ArboWindows-243-EN,1,qm,49.07,,0.115,,,,,47.5,,5.7,19.1,,,,,,,,,,0.0,0.748,38.5,2.09,6.0943249999999995,107.2933
a557450a-c269-4c05-8db0-295dd8b17f6d,76/105 Group window wooden with 15 kg wood frame,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Holzfenster','EN 15804+A2' / 'ISO 14025',RER,SIA ARBO Windows,EPD-ArboWindows-240-EN,1,qm,40.42,,0.105,,,,,26.2,,5.1,24.4,,,,,,,,,,0.0,0.592,27.1,1.48,9.303873000000001,75.4177
8a43b1f8-a737-4f4c-8eb8-813b6f919edc,76/105 Group window wooden with 25 kg wood frame,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Holzfenster','EN 15804+A2' / 'ISO 14025',RER,SIA ARBO Windows,EPD-ArboWindows-240-EN,1,qm,50.42,,0.115,,,,,11.8,,5.54,24.4,,,,,,,,,,0.0,0.792,42.7,2.34,8.964144999999997,78.4428
408815ac-3893-4913-8c9c-16753a643388,76/105 Group window wooden with aluminium cladding with 15 kg wood frame,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Holz-Metallfenster','EN 15804+A2' / 'ISO 14025',RER,SIA ARBO Windows,EPD-ArboWindows-240-EN,1,qm,43.01,,0.105,,,,,63.8,,6.15,26.0,,,,,,,,,,0.0,0.609,27.2,1.48,9.615131,115.2764
43a3b19f-0b2b-4546-a360-a9535f852c0e,76/105 Group window wooden with aluminium cladding with 25 kg wood frame,'Komponenten von Fenstern und Vorhangfassaden' / 'Fenster' / 'Holz-Metallfenster','EN 15804+A2' / 'ISO 14025',RER,SIA ARBO Windows,EPD-ArboWindows-240-EN,1,qm,53.01,,0.115,,,,,49.4,,6.59,26.0,,,,,,,,,,0.0,0.808,42.8,2.34,9.275402999999999,118.31150000000001
bbb0e5c6-d9f2-4ad3-a633-671f67e7f91b,8600 and 8900 Series door closers,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Befestigungen','DIN EN 15804' / 'ISO 14025',DE,dormakaba International Holding GmbH,EPD-DOR-20200384-CBD3-EN,1,pcs.,,,,,3.0,,,,,,,,,,,,,,,,,,,,0.0,0.0
0fdca580-3027-493d-a3c7-815758bac55d,A2-Betonpflaster- Standardstein grau mit Vorsatz,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Betonfertigteile und Betonwaren','DIN EN 15804+A2' / 'ISO 14025',DE,"Betonverband Straße, Landschaft, Garten e.V.",EPD-SLG-20210055-CBE1-DE,1,qm,230.0,2300.0,0.1,,,230.0,,,25.0080078337899,,,,,,,,,,,,0.352798823056811,1.33310327624789,0.615547247550207,0.0,0.034380572260919694,27.25072889953478
44a74a65-6425-4b98-9a9c-3f3a89c6a6e1,ACEFormer?,'Kunststoffe' / 'Folien und Vliese' / 'Technische Textilien','EN 15804+A2' / 'ISO 14025',TW,"Gold-Joint Industry Co., Ltd.",EPD-Kiwa-EE-158053-EN,1,qm,0.52,,0.00063,,,,,2.7811910429244,,0.0161249830150526,3.68738747623814,0.0770206180422073,0.576486145945911,,,,,,,,0.0681334102066827,0.013530076218931,1.75007792676244,0.034573970427525,0.13751542465313882,8.863849327888978
a1adf5fa-1db4-4bf8-9e8b-4e944d8c2081,ACEGrid®,'Kunststoffe' / 'Folien und Vliese' / 'Technische Textilien','EN 15804+A2' / 'ISO 14025',TW,"Gold-Joint Industry Co., Ltd.",EPD-Kiwa-EE-158054-EN,1,qm,0.24,,0.0009,,,,,0.723211940541198,,0.0033919405231675,0.170573081892988,0.0540498693667219,0.249675277661229,,,,,,,,0.0681334102066827,0.003514545366914,0.45459671990875,0.0089808649719107,0.148080858683691,1.5860413473086696
98775611-4588-49a7-b539-9beb7492fc4f,ACEMat?,'Kunststoffe' / 'Folien und Vliese' / 'Technische Textilien','EN 15804+A2' / 'ISO 14025',TW,"Gold-Joint Industry Co., Ltd.",EPD-Kiwa-EE-158056-EN,1,qm,0.27,,0.007,,,,,0.663915294138797,,8.9281620652e-05,0.59491707703972,0.0502614873518817,1.46541781391432,,,,,,,,0.0681334102066827,0.0040762508915286,0.526573371732392,0.0102619375573874,0.016515531206937804,3.366498941446517
cf001cae-092a-48a0-beda-bdc7eeb53418,ACETex® PET,'Kunststoffe' / 'Folien und Vliese' / 'Technische Textilien','EN 15804+A2' / 'ISO 14025',TW,"Gold-Joint Industry Co., Ltd.",EPD-Kiwa-EE-158168-EN,1,qm,0.32,,0.0007,,,,,0.304938331754797,,0.0052824419678533,1.25156585934827,0.0208726118605592,0.241208591832253,,,,,,,,0.0681334102066827,0.0041597363058876,0.538050382887009,0.010629548400092,0.013555823998619999,2.4309067786397813
ab3ceac3-3235-4c6f-b893-261a0735c8e0,ACETex® PP,'Kunststoffe' / 'Folien und Vliese' / 'Technische Textilien','EN 15804+A2' / 'ISO 14025',TW,"Gold-Joint Industry Co., Ltd.",EPD-Kiwa-EE-158058-EN,1,qm,0.23,,0.0007,,,,,0.728845961878,,0.0083635488477827,0.245924619729597,0.0169053179154932,0.178988018845461,,,,,,,,0.0681334102066827,0.004092104219432,0.552590356304456,0.0109167953867915,0.0762698803167659,1.737676523739195
72ea0b24-e04b-43df-b64f-a7f7f4e0f757,ACETube®,'Kunststoffe' / 'Folien und Vliese' / 'Technische Textilien','EN 15804+A2' / 'ISO 14025',TW,"Gold-Joint Industry Co., Ltd.",EPD-Kiwa-EE-158059-EN,1,qm,0.285,,0.00085,,,,,0.817209347700793,,0.0003487288798171,0.0822437717485473,0.0525925173806898,0.117550501186705,,,,,,,,0.0681334102066827,0.0047474225479081,0.614065972406238,0.0121312876677432,0.0108962801676275,1.757499222165175
68f6b7a6-7c5f-4cfd-9056-832e06e9bf10,AF/ArmaFlex Class O insulation for industrial and building installation,'Dämmstoffe' / 'Kautschuk' / 'Schaum','DIN EN 15804+A2' / 'ISO 14025',RER,Armacell GmbH,EPD-ARM-20200223-IBB1-EN,1,m3,,52.5,,,,52.5,,,165.0,,,1.1,64.6,,,,,,,,,0.25,136.0,,2.538205000000005,363.389
3106ccac-01cc-467f-8bff-8a515c575928,AF/ArmaFlex Evo insulation for industrial and building installation,'Dämmstoffe' / 'Kautschuk' / 'Schaum','DIN EN 15804+A2' / 'ISO 14025',RER,Armacell GmbH,EPD-ARM-20220038-IBB1-EN,1,m3,,52.5,,,,,,,140.0,,,3.82,80.5,,,,,,,,,0.251,136.0,,1.2223420000000014,358.269
ada6f16c-96d9-48a3-a5fd-80f03fb45025,AF/ArmaFlex insulation for industrial and building installation,'Dämmstoffe' / 'Kautschuk' / 'Schaum','DIN EN 15804+A2' / 'ISO 14025',RER,Armacell GmbH,EPD-ARM-20200219-IBB1-EN,1,m3,,52.5,,,,52.5,,,194.0,,,3.82,81.8,,,,,,,,,0.25,136.0,,2.733595000000001,411.759
306ce483-52f9-4f45-baf3-c4873f14d4f5,AL 401 Series Sliding Door Operator,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','DIN EN 15804+A2' / 'ISO 14025',AU,dormakaba International Holding AG,EPD-DOR-20220259-CBA1-EN,1,pcs.,,,,,123.0,,,,796.823,,,1.078,2.02,,,,,,942.17,,0.0,0.529,9.4,0.132,0.9424487000000001,1750.4
74c0a5ae-2c1b-412f-8760-7d43da170d49,"ALPHA2, ALPHA1, ALPHA2 L, ALPHA1.1, ALPHA2.1, ALPHA2.2 (Cast Iron)",'Gebäudetechnik' / 'Heizung' / 'Wärmeverteilung und Abgabe','DIN EN 15804+A2' / 'ISO 14025',RER,Grundfos Holding A/S,EPD-GRU-20240021-CCD2-EN,1,pcs.,,,,,,,,,12.5,,,0.287,0.395,0.0,0.0,,,,14.5,0.0,0.0,0.0819,0.649,0.506,0.37381149999999996,29.395300000000002
1e945704-b079-4b7f-b826-a6e44bba8a22,ALPOLIC?  Composites,'Metalle' / 'Aluminium' / 'Aluminiumbleche','EN 15804+A2' / 'ISO 14025',DE,Mitsubishi Polyester Film GmbH,EPD-Mitsubishi Polyester-307-EN (Rev.1_19.07.2023),1,qm,7.8,,0.004,,,,,15.7,16.6,0.645,0.316,,,,,,,,,,,,2.73,0.0563,-0.297919,36.3169
b0544ff7-dd7c-46ac-b5e2-8530c52f7950,ALWI-S Profile System,'Komponenten von Fenstern und Vorhangfassaden' / 'Rahmen / Profile' / 'Aluminium','DIN EN 15804+A2' / 'ISO 14025',DE,Systea GmbH,EPD-SYS-20220089-CBA1-DE,1,qm,1.85,,0.222,,,,,,7.974,,,0.0513,0.0,,,,,,,,0.0,0.00561,0.0803,0.0,0.0093179,8.10035
98abfafd-b08c-4eb4-8d02-67d66e0ecc1d,"AMF ECOMIN & ARMSTRONG Basic Range, AMF THERMATEX & ARMSTRONG Standard Range (Pontalier)",'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','DIN EN 15804+A2' / 'ISO 14025',FR,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20210114-IBD2-EN,1,qm,3.25,3.25,0.014,,,,,,3.21043334114011,,,0.0911233814738622,0.223293661285667,,,,,,,,0.0,0.0096939767525385,0.0,0.67602778025063,-0.0017636309488192614,4.208663791655708
4c57ddb8-c44f-4865-9cd4-da650e240acd,AMF THERMATEX & ARMSTRONG Acoustic Range (Pontarlier),'Mineralische Baustoffe' / 'Steine und Elemente' / 'Deckenplatten','DIN EN 15804+A2' / 'ISO 14025',FR,Knauf Ceiling Solutions GmbH & Co. KG,EPD-KNA-20210115-IBD2-EN,1,qm,2.84,2.84,0.017,,,,,,3.86850034435745,,,0.0796278164263904,0.246110836217261,,,,,,,,0.0,0.0084710443006798,0.0,0.474304275665166,-0.020625773333321495,4.69444965140481
fe6655c6-d25c-4bbd-b3b0-aa574a3fa0b0,APOLLO G2 (PRACHT Industry GmbH),'Gebäudetechnik' / 'Elektro' / 'Beleuchtung','EN 15804+A2 (EF 3.1)' / 'ISO 14025',EU-27,PRACHT Industry GmbH,"EPD-Kiwa-EE-181105-EN, EPD-Kiwa-EE-192212-DE",1,pcs.,,,,,3.417,,,123.236685258152,126.993292441092,0.08868878449255,3.6679183984477,,,,,,,,3758.0898114697,,0.0,0.0558160542749,6.07017484132573,0.05816620458371,108.15026712562394,3901.54099630761
a2b5912b-baa6-470d-8af5-374979cd57af,AQUAPANEL® Cement Board Outdoor - Site Volos,'Komposite' / 'Systembauteile' / 'Aussenwände','DIN EN 15804+A2' / 'ISO 14025',GR,Knauf AQUAPANEL GmbH & Co. KG,EPD-USG-20220126-IAA1-EN,1,qm,16.0,1150.0,0.0125,,,,,3.73,,0.09,0.62,,,,,,,,,,0.01,0.1,0.0,0.23,0.011207100000000001,4.7700000000000005
09e1332a-b73f-4c7e-a698-4b9b5b40f4f4,"AQUAPANEL® Cement Board Rooftop 12,5 mm",'Komposite' / 'Systembauteile' / 'Decken','DIN EN 15804+A2' / 'ISO 14025',DE,Knauf AQUAPANEL GmbH & Co. KG,EPD-USG-20210120-IBA1-DE,1,qm,16.5,1150.0,0.0125,,,,,4.94,,0.05,0.29,,,,,,,,,,0.01,0.1,0.0,0.23,0.009376700000000002,5.6000000000000005
f83d4ab5-b65c-4cf1-b586-0942215c08ba,AQUAPANEL® Cement Board Rooftop 6 mm,'Komposite' / 'Systembauteile' / 'Decken','DIN EN 15804+A2' / 'ISO 14025',DE,Knauf AQUAPANEL GmbH & Co. KG,EPD-USG-20210121-IBA1-DE,1,qm,9.5,1250.0,0.006,,,,,3.09,,0.03,0.29,,,,,,,,,,0.01,0.06,0.0,0.13,0.0162379,3.58
a3f4ee73-7784-45ec-a1bd-90b7465647de,ARDEX A 828 COMFORT,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Putz und Putzmörtel','DIN EN 15804+A2' / 'ISO 14025',DE,ARDEX GmbH,EPD-ADX-20230247-IBA1-DE,1,kg,,1200.0,,,,,,,0.184030143574698,,,0.120069580636064,0.0133496709022548,,,,,,,,0.0004761206294266,0.0816473148325237,,0.0351,0.002184758024647999,0.4309184689681927
9089d841-031a-4135-8c6e-4a83ec29f4a1,ARDEX K 22 F,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Kleber und Klebemörtel','DIN EN 15804+A2' / 'ISO 14025',DE,ARDEX GmbH,EPD-ADX-20230536-IBA1-DE,1,kg,,1900.0,,,,,,,0.226347834047487,,,0.120069580636064,0.0077262893658672,,,,,,,,0.0440435867224334,0.0666386172530157,,0.0165,0.0060639775056062,0.4738591522592009
010d4841-6523-4c19-9b88-13325350d86c,ARDEX X 90,'Mineralische Baustoffe' / 'Mörtel und Beton' / 'Kleber und Klebemörtel','DIN EN 15804+A2' / 'ISO 14025',DE,ARDEX GmbH,EPD-ADX-20230537-IBA1-DE,1,kg,,1600.0,,,,,,,0.593407533198947,,,0.120069580636064,0.0102790810641841,,,,,,,,0.0122536237566326,0.0702407046720976,,0.044,0.004219162379673999,0.8443905319003009
38444b37-76cb-4ae3-80af-9de49c2b0ea5,ARGUS AIR sensor barriers,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','DIN EN 15804+A2' / 'ISO 14025',DE,dormakaba International Holding GmbH,EPD-DOR-20210315-CBA8-EN,1,pcs.,,,,,256.0,,,,1535.17775275973,,,2.57965203199009,63.0112021043252,,,,,,2309.02189208394,,0.0,1.12122006989617,19.7031937363338,1.33880650899278,12.96079363206481,3914.773652099453
be53f630-c2a7-4292-8aca-a40ffe3b2ac7,ARGUS V60,'Komponenten von Fenstern und Vorhangfassaden' / 'Türen und Tore' / 'Aluminium','DIN EN 15804+A2' / 'ISO 14025',GLO,dormakaba International Holding GmbH,EPD-DOR-20230101-CBA4-EN,1,pcs.,,,,,272.77,,,,617.46,,,2.386,27.221,,,,,,937.63,,0.0,1.126,19.703,1.335,2.3789999999999996,1602.598
6d9cf0c0-eec7-4c61-a8c1-f79914d7f4f6,ASSA ABLOY PULSE,'Komponenten von Fenstern und Vorhangfassaden' / 'Beschläge' / 'Stahlbeschläge','DIN EN 15804+A2' / 'ISO 14025',Europe,ASSA ABLOY Opening Solutions Sweden AB,EPD-ASA-20210013-ICB-EN,1,pcs.,,0.249,,,,,,,0.9602,,,,,,,,,,0.0,,0.0,0.000954,0.0384,0.00116,-0.01077589,1.009631
d7df705a-67b8-4a9f-9f3f-6f94c7c79ad2,AWADUKT PP,'Kunststoffe' / 'Rohre' / 'Abwasserrohre','DIN EN 15804+A2' / 'ISO 14025',DE,REHAU Industries SE & Co. KG,EPD-REH-20240087-ICC1-DE,1,kg,,900.0,,,,,,,1.74512885785295,,,0.040493315647015,0.0822560461463946,0.0,0.199259070699301,,,,0.0,0.0,0.0013042295903815,0.0066112731412467,0.246285767093526,0.0677379410827289,0.0365462790251699,5.481689648239171
cb825b31-814c-44fd-bffe-e26589b6762c,AWASCHACHT nevoPP,'Kunststoffe' / 'Rohre' / 'Abwasserrohre','DIN EN 15804+A2' / 'ISO 14025',DE,REHAU Industries SE & Co. KG,EPD-REH-20240254-IBA1-DE,1,kg,,900.0,,,,,,,1.75406111368418,,,0.0405357817040383,0.0823015931785808,0.0,0.178720090922366,,,,0.0,0.0,0.0406009619720366,0.0042939662979897,0.246339222704853,0.0677526434063481,0.031184478686118,5.511988094715135
